Date,Année,Mois,Numéro mois,Semestre,Numéro semaine,Jour,Numéro jour,Est jour semaine,Mois/Année
2024-09-13 00:00:00.000,2024,septembre,9,2,37,vendredi,13,True,septembre (2024)
2024-09-14 00:00:00.000,2024,septembre,9,2,37,samedi,14,False,septembre (2024)
2024-09-15 00:00:00.000,2024,septembre,9,2,37,dimanche,15,False,septembre (2024)
2024-09-16 00:00:00.000,2024,septembre,9,2,38,lundi,16,True,septembre (2024)
2024-09-17 00:00:00.000,2024,septembre,9,2,38,mardi,17,True,septembre (2024)
2024-09-18 00:00:00.000,2024,septembre,9,2,38,mercredi,18,True,septembre (2024)
2024-09-19 00:00:00.000,2024,septembre,9,2,38,jeudi,19,True,septembre (2024)
2024-09-20 00:00:00.000,2024,septembre,9,2,38,vendredi,20,True,septembre (2024)
2024-09-21 00:00:00.000,2024,septembre,9,2,38,samedi,21,False,septembre (2024)
2024-09-22 00:00:00.000,2024,septembre,9,2,38,dimanche,22,False,septembre (2024)
2024-09-23 00:00:00.000,2024,septembre,9,2,39,lundi,23,True,septembre (2024)
2024-09-24 00:00:00.000,2024,septembre,9,2,39,mardi,24,True,septembre (2024)
2024-09-25 00:00:00.000,2024,septembre,9,2,39,mercredi,25,True,septembre (2024)
2024-09-26 00:00:00.000,2024,septembre,9,2,39,jeudi,26,True,septembre (2024)
2024-09-27 00:00:00.000,2024,septembre,9,2,39,vendredi,27,True,septembre (2024)
2024-09-28 00:00:00.000,2024,septembre,9,2,39,samedi,28,False,septembre (2024)
2024-09-29 00:00:00.000,2024,septembre,9,2,39,dimanche,29,False,septembre (2024)
2024-09-30 00:00:00.000,2024,septembre,9,2,40,lundi,30,True,septembre (2024)
2024-10-01 00:00:00.000,2024,octobre,10,2,40,mardi,1,True,octobre (2024)
2024-10-02 00:00:00.000,2024,octobre,10,2,40,mercredi,2,True,octobre (2024)
2024-10-03 00:00:00.000,2024,octobre,10,2,40,jeudi,3,True,octobre (2024)
2024-10-04 00:00:00.000,2024,octobre,10,2,40,vendredi,4,True,octobre (2024)
2024-10-05 00:00:00.000,2024,octobre,10,2,40,samedi,5,False,octobre (2024)
2024-10-06 00:00:00.000,2024,octobre,10,2,40,dimanche,6,False,octobre (2024)
2024-10-07 00:00:00.000,2024,octobre,10,2,41,lundi,7,True,octobre (2024)
2024-10-08 00:00:00.000,2024,octobre,10,2,41,mardi,8,True,octobre (2024)
2024-10-09 00:00:00.000,2024,octobre,10,2,41,mercredi,9,True,octobre (2024)
2024-10-10 00:00:00.000,2024,octobre,10,2,41,jeudi,10,True,octobre (2024)
2024-10-11 00:00:00.000,2024,octobre,10,2,41,vendredi,11,True,octobre (2024)
2024-10-12 00:00:00.000,2024,octobre,10,2,41,samedi,12,False,octobre (2024)
2024-10-13 00:00:00.000,2024,octobre,10,2,41,dimanche,13,False,octobre (2024)
2024-10-14 00:00:00.000,2024,octobre,10,2,42,lundi,14,True,octobre (2024)
2024-10-15 00:00:00.000,2024,octobre,10,2,42,mardi,15,True,octobre (2024)
2024-10-16 00:00:00.000,2024,octobre,10,2,42,mercredi,16,True,octobre (2024)
2024-10-17 00:00:00.000,2024,octobre,10,2,42,jeudi,17,True,octobre (2024)
2024-10-18 00:00:00.000,2024,octobre,10,2,42,vendredi,18,True,octobre (2024)
2024-10-19 00:00:00.000,2024,octobre,10,2,42,samedi,19,False,octobre (2024)
2024-10-20 00:00:00.000,2024,octobre,10,2,42,dimanche,20,False,octobre (2024)
2024-10-21 00:00:00.000,2024,octobre,10,2,43,lundi,21,True,octobre (2024)
2024-10-22 00:00:00.000,2024,octobre,10,2,43,mardi,22,True,octobre (2024)
2024-10-23 00:00:00.000,2024,octobre,10,2,43,mercredi,23,True,octobre (2024)
2024-10-24 00:00:00.000,2024,octobre,10,2,43,jeudi,24,True,octobre (2024)
2024-10-25 00:00:00.000,2024,octobre,10,2,43,vendredi,25,True,octobre (2024)
2024-10-26 00:00:00.000,2024,octobre,10,2,43,samedi,26,False,octobre (2024)
2024-10-27 00:00:00.000,2024,octobre,10,2,43,dimanche,27,False,octobre (2024)
2024-10-28 00:00:00.000,2024,octobre,10,2,44,lundi,28,True,octobre (2024)
2024-10-29 00:00:00.000,2024,octobre,10,2,44,mardi,29,True,octobre (2024)
2024-10-30 00:00:00.000,2024,octobre,10,2,44,mercredi,30,True,octobre (2024)
2024-10-31 00:00:00.000,2024,octobre,10,2,44,jeudi,31,True,octobre (2024)
2024-11-01 00:00:00.000,2024,novembre,11,2,44,vendredi,1,True,novembre (2024)
2024-11-02 00:00:00.000,2024,novembre,11,2,44,samedi,2,False,novembre (2024)
2024-11-03 00:00:00.000,2024,novembre,11,2,44,dimanche,3,False,novembre (2024)
2024-11-04 00:00:00.000,2024,novembre,11,2,45,lundi,4,True,novembre (2024)
2024-11-05 00:00:00.000,2024,novembre,11,2,45,mardi,5,True,novembre (2024)
2024-11-06 00:00:00.000,2024,novembre,11,2,45,mercredi,6,True,novembre (2024)
2024-11-07 00:00:00.000,2024,novembre,11,2,45,jeudi,7,True,novembre (2024)
2024-11-08 00:00:00.000,2024,novembre,11,2,45,vendredi,8,True,novembre (2024)
2024-11-09 00:00:00.000,2024,novembre,11,2,45,samedi,9,False,novembre (2024)
2024-11-10 00:00:00.000,2024,novembre,11,2,45,dimanche,10,False,novembre (2024)
2024-11-11 00:00:00.000,2024,novembre,11,2,46,lundi,11,True,novembre (2024)
2024-11-12 00:00:00.000,2024,novembre,11,2,46,mardi,12,True,novembre (2024)
2024-11-13 00:00:00.000,2024,novembre,11,2,46,mercredi,13,True,novembre (2024)
2024-11-14 00:00:00.000,2024,novembre,11,2,46,jeudi,14,True,novembre (2024)
2024-11-15 00:00:00.000,2024,novembre,11,2,46,vendredi,15,True,novembre (2024)
2024-11-16 00:00:00.000,2024,novembre,11,2,46,samedi,16,False,novembre (2024)
2024-11-17 00:00:00.000,2024,novembre,11,2,46,dimanche,17,False,novembre (2024)
2024-11-18 00:00:00.000,2024,novembre,11,2,47,lundi,18,True,novembre (2024)
2024-11-19 00:00:00.000,2024,novembre,11,2,47,mardi,19,True,novembre (2024)
2024-11-20 00:00:00.000,2024,novembre,11,2,47,mercredi,20,True,novembre (2024)
2024-11-21 00:00:00.000,2024,novembre,11,2,47,jeudi,21,True,novembre (2024)
2024-11-22 00:00:00.000,2024,novembre,11,2,47,vendredi,22,True,novembre (2024)
2024-11-23 00:00:00.000,2024,novembre,11,2,47,samedi,23,False,novembre (2024)
2024-11-24 00:00:00.000,2024,novembre,11,2,47,dimanche,24,False,novembre (2024)
2024-11-25 00:00:00.000,2024,novembre,11,2,48,lundi,25,True,novembre (2024)
2024-11-26 00:00:00.000,2024,novembre,11,2,48,mardi,26,True,novembre (2024)
2024-11-27 00:00:00.000,2024,novembre,11,2,48,mercredi,27,True,novembre (2024)
2024-11-28 00:00:00.000,2024,novembre,11,2,48,jeudi,28,True,novembre (2024)
2024-11-29 00:00:00.000,2024,novembre,11,2,48,vendredi,29,True,novembre (2024)
2024-11-30 00:00:00.000,2024,novembre,11,2,48,samedi,30,False,novembre (2024)
2024-12-01 00:00:00.000,2024,decembre,12,2,48,dimanche,1,False,decembre (2024)
2024-12-02 00:00:00.000,2024,decembre,12,2,49,lundi,2,True,decembre (2024)
2024-12-03 00:00:00.000,2024,decembre,12,2,49,mardi,3,True,decembre (2024)
2024-12-04 00:00:00.000,2024,decembre,12,2,49,mercredi,4,True,decembre (2024)
2024-12-05 00:00:00.000,2024,decembre,12,2,49,jeudi,5,True,decembre (2024)
2024-12-06 00:00:00.000,2024,decembre,12,2,49,vendredi,6,True,decembre (2024)
2024-12-07 00:00:00.000,2024,decembre,12,2,49,samedi,7,False,decembre (2024)
2024-12-08 00:00:00.000,2024,decembre,12,2,49,dimanche,8,False,decembre (2024)
2024-12-09 00:00:00.000,2024,decembre,12,2,50,lundi,9,True,decembre (2024)
2024-12-10 00:00:00.000,2024,decembre,12,2,50,mardi,10,True,decembre (2024)
2024-12-11 00:00:00.000,2024,decembre,12,2,50,mercredi,11,True,decembre (2024)
2024-12-12 00:00:00.000,2024,decembre,12,2,50,jeudi,12,True,decembre (2024)
2024-12-13 00:00:00.000,2024,decembre,12,2,50,vendredi,13,True,decembre (2024)
2024-12-14 00:00:00.000,2024,decembre,12,2,50,samedi,14,False,decembre (2024)
2024-12-15 00:00:00.000,2024,decembre,12,2,50,dimanche,15,False,decembre (2024)
2024-12-16 00:00:00.000,2024,decembre,12,2,51,lundi,16,True,decembre (2024)
2024-12-17 00:00:00.000,2024,decembre,12,2,51,mardi,17,True,decembre (2024)
2024-12-18 00:00:00.000,2024,decembre,12,2,51,mercredi,18,True,decembre (2024)
2024-12-19 00:00:00.000,2024,decembre,12,2,51,jeudi,19,True,decembre (2024)
2024-12-20 00:00:00.000,2024,decembre,12,2,51,vendredi,20,True,decembre (2024)
2024-12-21 00:00:00.000,2024,decembre,12,2,51,samedi,21,False,decembre (2024)
2024-12-22 00:00:00.000,2024,decembre,12,2,51,dimanche,22,False,decembre (2024)
2024-12-23 00:00:00.000,2024,decembre,12,2,52,lundi,23,True,decembre (2024)
2024-12-24 00:00:00.000,2024,decembre,12,2,52,mardi,24,True,decembre (2024)
2024-12-25 00:00:00.000,2024,decembre,12,2,52,mercredi,25,True,decembre (2024)
2024-12-26 00:00:00.000,2024,decembre,12,2,52,jeudi,26,True,decembre (2024)
2024-12-27 00:00:00.000,2024,decembre,12,2,52,vendredi,27,True,decembre (2024)
2024-12-28 00:00:00.000,2024,decembre,12,2,52,samedi,28,False,decembre (2024)
2024-12-29 00:00:00.000,2024,decembre,12,2,52,dimanche,29,False,decembre (2024)
2024-12-30 00:00:00.000,2024,decembre,12,2,1,lundi,30,True,decembre (2024)
2024-12-31 00:00:00.000,2024,decembre,12,2,1,mardi,31,True,decembre (2024)
2025-01-01 00:00:00.000,2025,janvier,1,1,1,mercredi,1,True,janvier (2025)
2025-01-02 00:00:00.000,2025,janvier,1,1,1,jeudi,2,True,janvier (2025)
2025-01-03 00:00:00.000,2025,janvier,1,1,1,vendredi,3,True,janvier (2025)
2025-01-04 00:00:00.000,2025,janvier,1,1,1,samedi,4,False,janvier (2025)
2025-01-05 00:00:00.000,2025,janvier,1,1,1,dimanche,5,False,janvier (2025)
2025-01-06 00:00:00.000,2025,janvier,1,1,2,lundi,6,True,janvier (2025)
2025-01-07 00:00:00.000,2025,janvier,1,1,2,mardi,7,True,janvier (2025)
2025-01-08 00:00:00.000,2025,janvier,1,1,2,mercredi,8,True,janvier (2025)
2025-01-09 00:00:00.000,2025,janvier,1,1,2,jeudi,9,True,janvier (2025)
2025-01-10 00:00:00.000,2025,janvier,1,1,2,vendredi,10,True,janvier (2025)
2025-01-11 00:00:00.000,2025,janvier,1,1,2,samedi,11,False,janvier (2025)
2025-01-12 00:00:00.000,2025,janvier,1,1,2,dimanche,12,False,janvier (2025)
2025-01-13 00:00:00.000,2025,janvier,1,1,3,lundi,13,True,janvier (2025)
2025-01-14 00:00:00.000,2025,janvier,1,1,3,mardi,14,True,janvier (2025)
2025-01-15 00:00:00.000,2025,janvier,1,1,3,mercredi,15,True,janvier (2025)
2025-01-16 00:00:00.000,2025,janvier,1,1,3,jeudi,16,True,janvier (2025)
2025-01-17 00:00:00.000,2025,janvier,1,1,3,vendredi,17,True,janvier (2025)
2025-01-18 00:00:00.000,2025,janvier,1,1,3,samedi,18,False,janvier (2025)
2025-01-19 00:00:00.000,2025,janvier,1,1,3,dimanche,19,False,janvier (2025)
2025-01-20 00:00:00.000,2025,janvier,1,1,4,lundi,20,True,janvier (2025)
2025-01-21 00:00:00.000,2025,janvier,1,1,4,mardi,21,True,janvier (2025)
2025-01-22 00:00:00.000,2025,janvier,1,1,4,mercredi,22,True,janvier (2025)
2025-01-23 00:00:00.000,2025,janvier,1,1,4,jeudi,23,True,janvier (2025)
2025-01-24 00:00:00.000,2025,janvier,1,1,4,vendredi,24,True,janvier (2025)
2025-01-25 00:00:00.000,2025,janvier,1,1,4,samedi,25,False,janvier (2025)
2025-01-26 00:00:00.000,2025,janvier,1,1,4,dimanche,26,False,janvier (2025)
2025-01-27 00:00:00.000,2025,janvier,1,1,5,lundi,27,True,janvier (2025)
2025-01-28 00:00:00.000,2025,janvier,1,1,5,mardi,28,True,janvier (2025)
2025-01-29 00:00:00.000,2025,janvier,1,1,5,mercredi,29,True,janvier (2025)
2025-01-30 00:00:00.000,2025,janvier,1,1,5,jeudi,30,True,janvier (2025)
2025-01-31 00:00:00.000,2025,janvier,1,1,5,vendredi,31,True,janvier (2025)
2025-02-01 00:00:00.000,2025,fevrier,2,1,5,samedi,1,False,fevrier (2025)
2025-02-02 00:00:00.000,2025,fevrier,2,1,5,dimanche,2,False,fevrier (2025)
2025-02-03 00:00:00.000,2025,fevrier,2,1,6,lundi,3,True,fevrier (2025)
2025-02-04 00:00:00.000,2025,fevrier,2,1,6,mardi,4,True,fevrier (2025)
2025-02-05 00:00:00.000,2025,fevrier,2,1,6,mercredi,5,True,fevrier (2025)
2025-02-06 00:00:00.000,2025,fevrier,2,1,6,jeudi,6,True,fevrier (2025)
2025-02-07 00:00:00.000,2025,fevrier,2,1,6,vendredi,7,True,fevrier (2025)
2025-02-08 00:00:00.000,2025,fevrier,2,1,6,samedi,8,False,fevrier (2025)
2025-02-09 00:00:00.000,2025,fevrier,2,1,6,dimanche,9,False,fevrier (2025)
2025-02-10 00:00:00.000,2025,fevrier,2,1,7,lundi,10,True,fevrier (2025)
2025-02-11 00:00:00.000,2025,fevrier,2,1,7,mardi,11,True,fevrier (2025)
2025-02-12 00:00:00.000,2025,fevrier,2,1,7,mercredi,12,True,fevrier (2025)
2025-02-13 00:00:00.000,2025,fevrier,2,1,7,jeudi,13,True,fevrier (2025)
2025-02-14 00:00:00.000,2025,fevrier,2,1,7,vendredi,14,True,fevrier (2025)
2025-02-15 00:00:00.000,2025,fevrier,2,1,7,samedi,15,False,fevrier (2025)
2025-02-16 00:00:00.000,2025,fevrier,2,1,7,dimanche,16,False,fevrier (2025)
2025-02-17 00:00:00.000,2025,fevrier,2,1,8,lundi,17,True,fevrier (2025)
2025-02-18 00:00:00.000,2025,fevrier,2,1,8,mardi,18,True,fevrier (2025)
2025-02-19 00:00:00.000,2025,fevrier,2,1,8,mercredi,19,True,fevrier (2025)
2025-02-20 00:00:00.000,2025,fevrier,2,1,8,jeudi,20,True,fevrier (2025)
2025-02-21 00:00:00.000,2025,fevrier,2,1,8,vendredi,21,True,fevrier (2025)
2025-02-22 00:00:00.000,2025,fevrier,2,1,8,samedi,22,False,fevrier (2025)
2025-02-23 00:00:00.000,2025,fevrier,2,1,8,dimanche,23,False,fevrier (2025)
2025-02-24 00:00:00.000,2025,fevrier,2,1,9,lundi,24,True,fevrier (2025)
2025-02-25 00:00:00.000,2025,fevrier,2,1,9,mardi,25,True,fevrier (2025)
2025-02-26 00:00:00.000,2025,fevrier,2,1,9,mercredi,26,True,fevrier (2025)
2025-02-27 00:00:00.000,2025,fevrier,2,1,9,jeudi,27,True,fevrier (2025)
2025-02-28 00:00:00.000,2025,fevrier,2,1,9,vendredi,28,True,fevrier (2025)
2025-03-01 00:00:00.000,2025,mars,3,1,9,samedi,1,False,mars (2025)
2025-03-02 00:00:00.000,2025,mars,3,1,9,dimanche,2,False,mars (2025)
2025-03-03 00:00:00.000,2025,mars,3,1,10,lundi,3,True,mars (2025)
2025-03-04 00:00:00.000,2025,mars,3,1,10,mardi,4,True,mars (2025)
2025-03-05 00:00:00.000,2025,mars,3,1,10,mercredi,5,True,mars (2025)
2025-03-06 00:00:00.000,2025,mars,3,1,10,jeudi,6,True,mars (2025)
2025-03-07 00:00:00.000,2025,mars,3,1,10,vendredi,7,True,mars (2025)
2025-03-08 00:00:00.000,2025,mars,3,1,10,samedi,8,False,mars (2025)
2025-03-09 00:00:00.000,2025,mars,3,1,10,dimanche,9,False,mars (2025)
2025-03-10 00:00:00.000,2025,mars,3,1,11,lundi,10,True,mars (2025)
2025-03-11 00:00:00.000,2025,mars,3,1,11,mardi,11,True,mars (2025)
2025-03-12 00:00:00.000,2025,mars,3,1,11,mercredi,12,True,mars (2025)
2025-03-13 00:00:00.000,2025,mars,3,1,11,jeudi,13,True,mars (2025)
2025-03-14 00:00:00.000,2025,mars,3,1,11,vendredi,14,True,mars (2025)
2025-03-15 00:00:00.000,2025,mars,3,1,11,samedi,15,False,mars (2025)
2025-03-16 00:00:00.000,2025,mars,3,1,11,dimanche,16,False,mars (2025)
2025-03-17 00:00:00.000,2025,mars,3,1,12,lundi,17,True,mars (2025)
2025-03-18 00:00:00.000,2025,mars,3,1,12,mardi,18,True,mars (2025)
2025-03-19 00:00:00.000,2025,mars,3,1,12,mercredi,19,True,mars (2025)
2025-03-20 00:00:00.000,2025,mars,3,1,12,jeudi,20,True,mars (2025)
2025-03-21 00:00:00.000,2025,mars,3,1,12,vendredi,21,True,mars (2025)
2025-03-22 00:00:00.000,2025,mars,3,1,12,samedi,22,False,mars (2025)
2025-03-23 00:00:00.000,2025,mars,3,1,12,dimanche,23,False,mars (2025)
2025-03-24 00:00:00.000,2025,mars,3,1,13,lundi,24,True,mars (2025)
2025-03-25 00:00:00.000,2025,mars,3,1,13,mardi,25,True,mars (2025)
2025-03-26 00:00:00.000,2025,mars,3,1,13,mercredi,26,True,mars (2025)
2025-03-27 00:00:00.000,2025,mars,3,1,13,jeudi,27,True,mars (2025)
2025-03-28 00:00:00.000,2025,mars,3,1,13,vendredi,28,True,mars (2025)
2025-03-29 00:00:00.000,2025,mars,3,1,13,samedi,29,False,mars (2025)
2025-03-30 00:00:00.000,2025,mars,3,1,13,dimanche,30,False,mars (2025)
2025-03-31 00:00:00.000,2025,mars,3,1,14,lundi,31,True,mars (2025)
2025-04-01 00:00:00.000,2025,avril,4,1,14,mardi,1,True,avril (2025)
2025-04-02 00:00:00.000,2025,avril,4,1,14,mercredi,2,True,avril (2025)
2025-04-03 00:00:00.000,2025,avril,4,1,14,jeudi,3,True,avril (2025)
2025-04-04 00:00:00.000,2025,avril,4,1,14,vendredi,4,True,avril (2025)
2025-04-05 00:00:00.000,2025,avril,4,1,14,samedi,5,False,avril (2025)
2025-04-06 00:00:00.000,2025,avril,4,1,14,dimanche,6,False,avril (2025)
2025-04-07 00:00:00.000,2025,avril,4,1,15,lundi,7,True,avril (2025)
2025-04-08 00:00:00.000,2025,avril,4,1,15,mardi,8,True,avril (2025)
2025-04-09 00:00:00.000,2025,avril,4,1,15,mercredi,9,True,avril (2025)
2025-04-10 00:00:00.000,2025,avril,4,1,15,jeudi,10,True,avril (2025)
2025-04-11 00:00:00.000,2025,avril,4,1,15,vendredi,11,True,avril (2025)
2025-04-12 00:00:00.000,2025,avril,4,1,15,samedi,12,False,avril (2025)
2025-04-13 00:00:00.000,2025,avril,4,1,15,dimanche,13,False,avril (2025)
2025-04-14 00:00:00.000,2025,avril,4,1,16,lundi,14,True,avril (2025)
2025-04-15 00:00:00.000,2025,avril,4,1,16,mardi,15,True,avril (2025)
2025-04-16 00:00:00.000,2025,avril,4,1,16,mercredi,16,True,avril (2025)
2025-04-17 00:00:00.000,2025,avril,4,1,16,jeudi,17,True,avril (2025)
2025-04-18 00:00:00.000,2025,avril,4,1,16,vendredi,18,True,avril (2025)
2025-04-19 00:00:00.000,2025,avril,4,1,16,samedi,19,False,avril (2025)
2025-04-20 00:00:00.000,2025,avril,4,1,16,dimanche,20,False,avril (2025)
2025-04-21 00:00:00.000,2025,avril,4,1,17,lundi,21,True,avril (2025)
2025-04-22 00:00:00.000,2025,avril,4,1,17,mardi,22,True,avril (2025)
2025-04-23 00:00:00.000,2025,avril,4,1,17,mercredi,23,True,avril (2025)
2025-04-24 00:00:00.000,2025,avril,4,1,17,jeudi,24,True,avril (2025)
2025-04-25 00:00:00.000,2025,avril,4,1,17,vendredi,25,True,avril (2025)
2025-04-26 00:00:00.000,2025,avril,4,1,17,samedi,26,False,avril (2025)
2025-04-27 00:00:00.000,2025,avril,4,1,17,dimanche,27,False,avril (2025)
2025-04-28 00:00:00.000,2025,avril,4,1,18,lundi,28,True,avril (2025)
2025-04-29 00:00:00.000,2025,avril,4,1,18,mardi,29,True,avril (2025)
2025-04-30 00:00:00.000,2025,avril,4,1,18,mercredi,30,True,avril (2025)
2025-05-01 00:00:00.000,2025,mai,5,1,18,jeudi,1,True,mai (2025)
2025-05-02 00:00:00.000,2025,mai,5,1,18,vendredi,2,True,mai (2025)
2025-05-03 00:00:00.000,2025,mai,5,1,18,samedi,3,False,mai (2025)
2025-05-04 00:00:00.000,2025,mai,5,1,18,dimanche,4,False,mai (2025)
2025-05-05 00:00:00.000,2025,mai,5,1,19,lundi,5,True,mai (2025)
2025-05-06 00:00:00.000,2025,mai,5,1,19,mardi,6,True,mai (2025)
2025-05-07 00:00:00.000,2025,mai,5,1,19,mercredi,7,True,mai (2025)
2025-05-08 00:00:00.000,2025,mai,5,1,19,jeudi,8,True,mai (2025)
2025-05-09 00:00:00.000,2025,mai,5,1,19,vendredi,9,True,mai (2025)
2025-05-10 00:00:00.000,2025,mai,5,1,19,samedi,10,False,mai (2025)
2025-05-11 00:00:00.000,2025,mai,5,1,19,dimanche,11,False,mai (2025)
2025-05-12 00:00:00.000,2025,mai,5,1,20,lundi,12,True,mai (2025)
2025-05-13 00:00:00.000,2025,mai,5,1,20,mardi,13,True,mai (2025)
2025-05-14 00:00:00.000,2025,mai,5,1,20,mercredi,14,True,mai (2025)
2025-05-15 00:00:00.000,2025,mai,5,1,20,jeudi,15,True,mai (2025)
2025-05-16 00:00:00.000,2025,mai,5,1,20,vendredi,16,True,mai (2025)
2025-05-17 00:00:00.000,2025,mai,5,1,20,samedi,17,False,mai (2025)
2025-05-18 00:00:00.000,2025,mai,5,1,20,dimanche,18,False,mai (2025)
2025-05-19 00:00:00.000,2025,mai,5,1,21,lundi,19,True,mai (2025)
2025-05-20 00:00:00.000,2025,mai,5,1,21,mardi,20,True,mai (2025)
2025-05-21 00:00:00.000,2025,mai,5,1,21,mercredi,21,True,mai (2025)
2025-05-22 00:00:00.000,2025,mai,5,1,21,jeudi,22,True,mai (2025)
2025-05-23 00:00:00.000,2025,mai,5,1,21,vendredi,23,True,mai (2025)
2025-05-24 00:00:00.000,2025,mai,5,1,21,samedi,24,False,mai (2025)
2025-05-25 00:00:00.000,2025,mai,5,1,21,dimanche,25,False,mai (2025)
2025-05-26 00:00:00.000,2025,mai,5,1,22,lundi,26,True,mai (2025)
2025-05-27 00:00:00.000,2025,mai,5,1,22,mardi,27,True,mai (2025)
2025-05-28 00:00:00.000,2025,mai,5,1,22,mercredi,28,True,mai (2025)
2025-05-29 00:00:00.000,2025,mai,5,1,22,jeudi,29,True,mai (2025)
2025-05-30 00:00:00.000,2025,mai,5,1,22,vendredi,30,True,mai (2025)
2025-05-31 00:00:00.000,2025,mai,5,1,22,samedi,31,False,mai (2025)
2025-06-01 00:00:00.000,2025,juin,6,1,22,dimanche,1,False,juin (2025)
2025-06-02 00:00:00.000,2025,juin,6,1,23,lundi,2,True,juin (2025)
2025-06-03 00:00:00.000,2025,juin,6,1,23,mardi,3,True,juin (2025)
2025-06-04 00:00:00.000,2025,juin,6,1,23,mercredi,4,True,juin (2025)
2025-06-05 00:00:00.000,2025,juin,6,1,23,jeudi,5,True,juin (2025)
2025-06-06 00:00:00.000,2025,juin,6,1,23,vendredi,6,True,juin (2025)
2025-06-07 00:00:00.000,2025,juin,6,1,23,samedi,7,False,juin (2025)
2025-06-08 00:00:00.000,2025,juin,6,1,23,dimanche,8,False,juin (2025)
2025-06-09 00:00:00.000,2025,juin,6,1,24,lundi,9,True,juin (2025)
2025-06-10 00:00:00.000,2025,juin,6,1,24,mardi,10,True,juin (2025)
2025-06-11 00:00:00.000,2025,juin,6,1,24,mercredi,11,True,juin (2025)
2025-06-12 00:00:00.000,2025,juin,6,1,24,jeudi,12,True,juin (2025)
2025-06-13 00:00:00.000,2025,juin,6,1,24,vendredi,13,True,juin (2025)
2025-06-14 00:00:00.000,2025,juin,6,1,24,samedi,14,False,juin (2025)
2025-06-15 00:00:00.000,2025,juin,6,1,24,dimanche,15,False,juin (2025)
2025-06-16 00:00:00.000,2025,juin,6,1,25,lundi,16,True,juin (2025)
2025-06-17 00:00:00.000,2025,juin,6,1,25,mardi,17,True,juin (2025)
2025-06-18 00:00:00.000,2025,juin,6,1,25,mercredi,18,True,juin (2025)
2025-06-19 00:00:00.000,2025,juin,6,1,25,jeudi,19,True,juin (2025)
2025-06-20 00:00:00.000,2025,juin,6,1,25,vendredi,20,True,juin (2025)
2025-06-21 00:00:00.000,2025,juin,6,1,25,samedi,21,False,juin (2025)
2025-06-22 00:00:00.000,2025,juin,6,1,25,dimanche,22,False,juin (2025)
2025-06-23 00:00:00.000,2025,juin,6,1,26,lundi,23,True,juin (2025)
2025-06-24 00:00:00.000,2025,juin,6,1,26,mardi,24,True,juin (2025)
2025-06-25 00:00:00.000,2025,juin,6,1,26,mercredi,25,True,juin (2025)
2025-06-26 00:00:00.000,2025,juin,6,1,26,jeudi,26,True,juin (2025)
2025-06-27 00:00:00.000,2025,juin,6,1,26,vendredi,27,True,juin (2025)
2025-06-28 00:00:00.000,2025,juin,6,1,26,samedi,28,False,juin (2025)
2025-06-29 00:00:00.000,2025,juin,6,1,26,dimanche,29,False,juin (2025)
2025-06-30 00:00:00.000,2025,juin,6,1,27,lundi,30,True,juin (2025)
2025-07-01 00:00:00.000,2025,juillet,7,2,27,mardi,1,True,juillet (2025)
2025-07-02 00:00:00.000,2025,juillet,7,2,27,mercredi,2,True,juillet (2025)
2025-07-03 00:00:00.000,2025,juillet,7,2,27,jeudi,3,True,juillet (2025)
2025-07-04 00:00:00.000,2025,juillet,7,2,27,vendredi,4,True,juillet (2025)
2025-07-05 00:00:00.000,2025,juillet,7,2,27,samedi,5,False,juillet (2025)
2025-07-06 00:00:00.000,2025,juillet,7,2,27,dimanche,6,False,juillet (2025)
2025-07-07 00:00:00.000,2025,juillet,7,2,28,lundi,7,True,juillet (2025)
2025-07-08 00:00:00.000,2025,juillet,7,2,28,mardi,8,True,juillet (2025)
2025-07-09 00:00:00.000,2025,juillet,7,2,28,mercredi,9,True,juillet (2025)
2025-07-10 00:00:00.000,2025,juillet,7,2,28,jeudi,10,True,juillet (2025)
2025-07-11 00:00:00.000,2025,juillet,7,2,28,vendredi,11,True,juillet (2025)
2025-07-12 00:00:00.000,2025,juillet,7,2,28,samedi,12,False,juillet (2025)
2025-07-13 00:00:00.000,2025,juillet,7,2,28,dimanche,13,False,juillet (2025)
2025-07-14 00:00:00.000,2025,juillet,7,2,29,lundi,14,True,juillet (2025)
2025-07-15 00:00:00.000,2025,juillet,7,2,29,mardi,15,True,juillet (2025)
2025-07-16 00:00:00.000,2025,juillet,7,2,29,mercredi,16,True,juillet (2025)
2025-07-17 00:00:00.000,2025,juillet,7,2,29,jeudi,17,True,juillet (2025)
2025-07-18 00:00:00.000,2025,juillet,7,2,29,vendredi,18,True,juillet (2025)
2025-07-19 00:00:00.000,2025,juillet,7,2,29,samedi,19,False,juillet (2025)
2025-07-20 00:00:00.000,2025,juillet,7,2,29,dimanche,20,False,juillet (2025)
2025-07-21 00:00:00.000,2025,juillet,7,2,30,lundi,21,True,juillet (2025)
2025-07-22 00:00:00.000,2025,juillet,7,2,30,mardi,22,True,juillet (2025)
2025-07-23 00:00:00.000,2025,juillet,7,2,30,mercredi,23,True,juillet (2025)
2025-07-24 00:00:00.000,2025,juillet,7,2,30,jeudi,24,True,juillet (2025)
2025-07-25 00:00:00.000,2025,juillet,7,2,30,vendredi,25,True,juillet (2025)
2025-07-26 00:00:00.000,2025,juillet,7,2,30,samedi,26,False,juillet (2025)
